aircraft_id,flight_date,cabin_component,issue_type,severity,failure_flag,repair_time_hours,maintenance_cost_usd,airport_code
A320_8,2023-10-03,Lighting,Electrical,Medium,1,4.270218963264922,2894.1202926187048,BLR
A320_15,2023-01-01,Seat,Software,Medium,0,0.0,0.0,HYD
A320_18,2023-08-13,Seat,Software,Medium,0,0.0,0.0,DEL
A320_20,2023-07-26,Galley,Electrical,Medium,0,0.0,0.0,MAA
A320_19,2023-07-16,Lighting,Software,Low,0,0.0,0.0,MAA
A320_14,2023-08-04,Lavatory,Electrical,Medium,1,7.223427284162894,4202.425378240789,MAA
A320_3,2023-03-30,Lavatory,Mechanical,Medium,1,1.1902575279830208,2557.7863286994625,DEL
A320_18,2023-12-02,Galley,Electrical,Low,0,0.0,0.0,DEL
A320_12,2023-10-21,Lighting,Electrical,Low,1,7.412895231924418,2462.1764338558064,HYD
A320_19,2023-02-17,Lighting,Software,High,0,0.0,0.0,BLR
A320_16,2023-01-29,Lavatory,Software,High,1,1.7772803741144312,2184.3526762709157,HYD
A320_10,2023-11-29,Lighting,Electrical,High,0,0.0,0.0,HYD
A320_17,2023-03-16,Lighting,Software,Low,0,0.0,0.0,DEL
A320_13,2023-08-14,IFE,Mechanical,Low,0,0.0,0.0,HYD
A320_2,2023-12-22,Lavatory,Electrical,Low,0,0.0,0.0,MAA
A320_5,2023-02-21,Seat,Mechanical,High,1,0.9288932915152596,1274.8603589389995,DEL
A320_11,2023-11-04,Galley,Electrical,Medium,1,2.829205633251681,4944.190187696118,MAA
A320_3,2023-12-21,Lighting,Software,High,0,0.0,0.0,HYD
A320_10,2023-09-13,Galley,Software,Medium,0,0.0,0.0,BOM
A320_20,2023-06-10,Seat,Mechanical,High,0,0.0,0.0,BOM
A320_2,2023-01-23,IFE,Mechanical,High,0,0.0,0.0,DEL
A320_20,2023-07-03,Seat,Electrical,Medium,0,0.0,0.0,DEL
A320_5,2023-07-02,IFE,Software,High,1,0.7560702180822466,543.9125881630764,BLR
A320_18,2023-06-04,Lighting,Software,Medium,0,0.0,0.0,DEL
A320_3,2023-06-06,Galley,Software,Low,1,8.33381985358379,3918.255403273616,BLR
A320_14,2023-09-08,Lighting,Mechanical,Medium,0,0.0,0.0,BLR
A320_18,2023-08-31,Lighting,Mechanical,Low,0,0.0,0.0,HYD
A320_5,2023-07-27,Galley,Electrical,Medium,1,2.937305809365038,1175.701997096535,BOM
A320_1,2023-12-17,Galley,Mechanical,Medium,0,0.0,0.0,BOM
A320_8,2023-07-05,Lighting,Electrical,Medium,1,5.840816641490865,2071.837044445636,BLR
A320_6,2023-10-12,Seat,Software,High,0,0.0,0.0,DEL
A320_11,2023-08-01,IFE,Mechanical,High,0,0.0,0.0,HYD
A320_14,2023-06-08,Seat,Software,Medium,0,0.0,0.0,BOM
A320_18,2023-08-09,Galley,Electrical,High,0,0.0,0.0,MAA
A320_5,2023-07-29,Lavatory,Mechanical,High,0,0.0,0.0,DEL
A320_19,2023-06-01,IFE,Software,Medium,0,0.0,0.0,HYD
A320_16,2023-01-09,Lavatory,Software,Medium,0,0.0,0.0,MAA
A320_19,2023-09-18,Lighting,Software,High,1,0.825722240258268,3662.453766252921,HYD
A320_5,2023-03-18,Lighting,Software,High,0,0.0,0.0,MAA
A320_15,2023-12-07,Lighting,Electrical,High,0,0.0,0.0,HYD
A320_15,2023-12-06,Lavatory,Electrical,High,1,8.253815096213412,1190.8032706304457,BLR
A320_11,2023-01-30,Lighting,Electrical,High,0,0.0,0.0,BLR
A320_11,2023-12-03,IFE,Software,Medium,1,9.394222061370105,1262.3796361818684,MAA
A320_12,2023-05-16,Seat,Mechanical,Medium,0,0.0,0.0,BLR
A320_15,2023-09-01,Seat,Mechanical,High,0,0.0,0.0,MAA
A320_4,2023-10-18,Lavatory,Mechanical,High,0,0.0,0.0,MAA
A320_8,2023-03-23,Galley,Electrical,High,1,6.030497626555978,3996.421077971703,BLR
A320_7,2023-10-21,Lavatory,Mechanical,Medium,0,0.0,0.0,HYD
A320_7,2023-05-30,Seat,Software,High,0,0.0,0.0,MAA
A320_17,2023-04-17,Galley,Electrical,Low,1,7.606738165507568,3546.633121746868,BOM
A320_9,2023-06-20,Seat,Mechanical,High,1,8.618057511064972,3131.03178774098,BLR
A320_6,2023-10-27,Lavatory,Mechanical,Medium,1,4.7487867281708365,3206.067810472771,DEL
A320_1,2023-03-23,Lavatory,Software,Low,0,0.0,0.0,HYD
A320_19,2023-07-10,Lighting,Mechanical,Medium,1,3.615417260841887,1850.816400099446,DEL
A320_10,2023-01-12,IFE,Electrical,Medium,0,0.0,0.0,BOM
A320_3,2023-06-24,Seat,Mechanical,Low,1,7.769752724243656,2895.8927942340474,BOM
A320_18,2023-04-28,Galley,Mechanical,High,1,0.6040000513980046,4440.063320361087,DEL
A320_20,2023-02-23,Lavatory,Software,High,0,0.0,0.0,DEL
A320_14,2023-03-21,Lavatory,Electrical,Low,0,0.0,0.0,BOM
A320_2,2023-10-08,Seat,Software,High,0,0.0,0.0,DEL
A320_12,2023-07-26,Galley,Software,Medium,1,4.217476586284572,1914.0312885101505,MAA
A320_10,2023-09-17,Lighting,Mechanical,Low,1,3.083437626723516,2739.295072908289,HYD
A320_20,2023-07-11,Seat,Software,Medium,0,0.0,0.0,MAA
A320_19,2023-07-16,Lavatory,Electrical,Low,0,0.0,0.0,DEL
A320_4,2023-05-14,Seat,Mechanical,Medium,0,0.0,0.0,DEL
A320_2,2023-11-08,Galley,Electrical,High,0,0.0,0.0,DEL
A320_17,2023-08-07,Seat,Electrical,Low,1,5.843858452995279,3042.932073131184,BLR
A320_7,2023-04-17,Galley,Software,Medium,0,0.0,0.0,MAA
A320_14,2023-11-27,Lighting,Software,Medium,1,3.254306270856593,2630.408246249876,DEL
A320_18,2023-03-17,Lavatory,Software,Low,0,0.0,0.0,HYD
A320_13,2023-05-26,Galley,Mechanical,High,0,0.0,0.0,HYD
A320_9,2023-03-15,Galley,Software,Low,1,7.916170646829917,4170.143733666127,MAA
A320_18,2023-07-04,Seat,Electrical,Low,0,0.0,0.0,MAA
A320_12,2023-10-01,IFE,Electrical,Low,1,2.736679807397762,3038.2418993426927,BLR
A320_9,2023-06-29,Lighting,Software,Low,1,8.397707793564841,2568.4485158634616,BLR
A320_11,2023-10-19,Seat,Software,High,0,0.0,0.0,BOM
A320_10,2023-08-15,Seat,Mechanical,Low,0,0.0,0.0,MAA
A320_6,2023-09-04,IFE,Software,Low,0,0.0,0.0,BOM
A320_5,2023-06-09,Seat,Mechanical,High,0,0.0,0.0,HYD
A320_14,2023-04-17,IFE,Mechanical,High,0,0.0,0.0,MAA
A320_9,2023-07-05,Lavatory,Electrical,Low,0,0.0,0.0,BOM
A320_16,2023-03-24,Seat,Software,Low,1,7.4962945102024445,2868.0035611096096,BOM
A320_13,2023-08-10,IFE,Mechanical,High,1,1.1219126062090718,3540.8735016368328,BLR
A320_15,2023-01-08,Lavatory,Electrical,High,0,0.0,0.0,HYD
A320_14,2023-04-25,Lavatory,Software,Low,0,0.0,0.0,DEL
A320_16,2023-02-14,Lavatory,Electrical,Medium,0,0.0,0.0,MAA
A320_7,2023-02-13,Galley,Electrical,Low,0,0.0,0.0,DEL
A320_15,2023-07-31,IFE,Mechanical,High,0,0.0,0.0,HYD
A320_8,2023-10-23,Galley,Software,High,0,0.0,0.0,MAA
A320_16,2023-11-07,Seat,Software,High,0,0.0,0.0,BLR
A320_13,2023-07-14,Seat,Software,High,0,0.0,0.0,MAA
A320_8,2023-12-27,Galley,Electrical,High,0,0.0,0.0,MAA
A320_18,2023-01-27,Lavatory,Mechanical,Low,1,1.632484658432589,4735.613856974084,BLR
A320_7,2023-04-12,Lavatory,Software,Medium,0,0.0,0.0,MAA
A320_5,2023-08-18,Galley,Electrical,Medium,0,0.0,0.0,HYD
A320_2,2023-10-23,Galley,Electrical,Medium,0,0.0,0.0,HYD
A320_3,2023-06-23,Galley,Mechanical,Medium,1,3.813424755617464,1849.8735920086697,HYD
A320_9,2023-01-02,Seat,Software,High,1,3.1619532649426585,3781.9483006943633,DEL
A320_18,2023-11-02,Galley,Mechanical,Low,1,2.8233157338472488,3015.97254297898,BOM
A320_5,2023-06-17,IFE,Mechanical,Low,0,0.0,0.0,HYD
A320_2,2023-04-20,Lavatory,Mechanical,Low,0,0.0,0.0,HYD
A320_16,2023-09-13,IFE,Software,Medium,0,0.0,0.0,MAA
A320_12,2023-11-17,Seat,Electrical,Low,1,1.292531251005959,2698.6432090548547,BLR
A320_15,2023-06-13,IFE,Software,Low,0,0.0,0.0,HYD
A320_16,2023-11-07,Lavatory,Mechanical,Medium,0,0.0,0.0,DEL
A320_13,2023-11-22,Seat,Software,Low,0,0.0,0.0,BOM
A320_3,2023-09-06,Seat,Software,Low,0,0.0,0.0,BOM
A320_15,2023-02-04,IFE,Mechanical,Medium,0,0.0,0.0,DEL
A320_1,2023-08-08,IFE,Electrical,Low,0,0.0,0.0,MAA
A320_18,2023-12-04,Galley,Mechanical,Medium,1,5.726013935657057,1223.7690735309243,BLR
A320_5,2023-07-03,Lighting,Software,Medium,1,4.613298277546221,214.3595458701708,BLR
A320_16,2023-11-27,IFE,Electrical,High,0,0.0,0.0,BLR
A320_11,2023-08-23,Seat,Software,Low,1,6.434984420168146,4376.317422348895,DEL
A320_19,2023-01-16,Galley,Electrical,Medium,0,0.0,0.0,BLR
A320_7,2023-06-01,Lavatory,Mechanical,High,1,9.821209555295267,979.012727689132,DEL
A320_8,2023-10-25,Galley,Mechanical,Medium,0,0.0,0.0,HYD
A320_3,2023-03-18,IFE,Mechanical,High,0,0.0,0.0,HYD
A320_20,2023-04-26,Lighting,Electrical,High,0,0.0,0.0,BOM
A320_9,2023-12-25,IFE,Software,Medium,0,0.0,0.0,BOM
A320_20,2023-08-16,Seat,Mechanical,High,0,0.0,0.0,MAA
A320_5,2023-07-31,Lighting,Mechanical,High,0,0.0,0.0,MAA
A320_14,2023-03-16,Seat,Mechanical,Medium,0,0.0,0.0,BOM
A320_10,2023-02-01,Lighting,Mechanical,Medium,0,0.0,0.0,HYD
A320_10,2023-12-29,IFE,Electrical,High,1,1.531274732876359,851.8621007138588,BOM
A320_18,2023-05-11,Seat,Electrical,High,0,0.0,0.0,DEL
A320_8,2023-06-09,Seat,Mechanical,Low,1,0.9800347666606876,3932.5816441801862,HYD
A320_8,2023-04-19,Lighting,Software,Low,1,5.025962700069114,4751.694876550744,DEL
A320_12,2023-12-01,IFE,Electrical,High,0,0.0,0.0,BOM
A320_9,2023-12-29,Lighting,Mechanical,High,0,0.0,0.0,MAA
A320_8,2023-05-15,Lighting,Electrical,Medium,0,0.0,0.0,MAA
A320_4,2023-12-20,Seat,Electrical,Medium,1,6.766407430691327,1993.1866616930529,DEL
A320_15,2023-09-20,Galley,Mechanical,Low,1,1.8789154322504136,2446.9764235025395,BLR
A320_4,2023-11-10,IFE,Electrical,Medium,0,0.0,0.0,DEL
A320_17,2023-09-18,Seat,Software,High,0,0.0,0.0,HYD
A320_17,2023-05-01,IFE,Electrical,Medium,0,0.0,0.0,BLR
A320_18,2023-01-07,IFE,Mechanical,Medium,0,0.0,0.0,HYD
A320_2,2023-07-29,Galley,Mechanical,High,0,0.0,0.0,HYD
A320_13,2023-12-21,Lavatory,Software,High,0,0.0,0.0,BOM
A320_13,2023-10-06,IFE,Mechanical,High,0,0.0,0.0,BLR
A320_19,2023-06-18,Galley,Mechanical,Medium,0,0.0,0.0,HYD
A320_8,2023-09-09,Galley,Mechanical,Medium,0,0.0,0.0,MAA
A320_14,2023-10-26,IFE,Software,Low,0,0.0,0.0,MAA
A320_14,2023-09-16,IFE,Software,Medium,0,0.0,0.0,HYD
A320_3,2023-03-17,Seat,Electrical,Low,0,0.0,0.0,BLR
A320_17,2023-12-27,Galley,Mechanical,Low,0,0.0,0.0,DEL
A320_4,2023-11-30,Lavatory,Software,Low,0,0.0,0.0,HYD
A320_4,2023-10-17,Seat,Software,Medium,1,6.385153090697117,1444.3443309479462,MAA
A320_7,2023-11-27,IFE,Software,High,0,0.0,0.0,BLR
A320_5,2023-03-28,Seat,Electrical,Low,1,8.440285552344132,2511.225804353416,BOM
A320_13,2023-08-11,Seat,Software,High,1,3.103219635650816,4253.761312538246,DEL
A320_16,2023-09-02,Lighting,Electrical,Low,0,0.0,0.0,HYD
A320_20,2023-02-19,IFE,Electrical,High,0,0.0,0.0,HYD
A320_8,2023-03-01,Seat,Mechanical,Low,0,0.0,0.0,HYD
A320_10,2023-08-04,Seat,Software,High,0,0.0,0.0,DEL
A320_11,2023-05-18,Galley,Electrical,Medium,0,0.0,0.0,MAA
A320_5,2023-07-17,IFE,Software,Medium,0,0.0,0.0,HYD
A320_20,2023-08-10,IFE,Mechanical,Medium,0,0.0,0.0,BOM
A320_10,2023-12-25,Seat,Mechanical,High,0,0.0,0.0,BOM
A320_8,2023-04-10,IFE,Software,High,0,0.0,0.0,MAA
A320_17,2023-11-14,Galley,Electrical,Medium,1,7.816228057454278,4925.635323106951,BOM
A320_8,2023-10-05,Lavatory,Electrical,Medium,0,0.0,0.0,BOM
A320_13,2023-03-13,Lighting,Software,High,0,0.0,0.0,BLR
A320_9,2023-01-23,IFE,Mechanical,Medium,0,0.0,0.0,HYD
A320_17,2023-12-05,Galley,Electrical,Low,0,0.0,0.0,BOM
A320_18,2023-01-14,Seat,Software,Medium,1,8.127066516388673,4130.904421049206,BLR
A320_18,2023-06-27,Lighting,Mechanical,Medium,0,0.0,0.0,MAA
A320_17,2023-08-06,Galley,Mechanical,Low,0,0.0,0.0,MAA
A320_13,2023-05-12,IFE,Mechanical,Medium,0,0.0,0.0,HYD
A320_20,2023-01-06,IFE,Software,High,0,0.0,0.0,MAA
A320_8,2023-08-26,IFE,Mechanical,High,1,1.2391010765599386,498.4095591862605,BLR
A320_2,2023-04-22,Lighting,Electrical,Low,0,0.0,0.0,BOM
A320_4,2023-02-03,Seat,Software,Medium,0,0.0,0.0,DEL
A320_12,2023-10-10,Lavatory,Software,High,0,0.0,0.0,BOM
A320_17,2023-01-07,Galley,Software,Low,1,5.416912331902137,3948.734246193635,BLR
A320_14,2023-09-15,Lavatory,Electrical,High,0,0.0,0.0,HYD
A320_15,2023-07-16,Seat,Software,High,1,2.230502530250781,1397.3372938604086,BLR
A320_14,2023-07-06,IFE,Software,High,0,0.0,0.0,MAA
A320_16,2023-01-22,Lighting,Electrical,High,1,7.6593295528364465,2292.947031733471,DEL
A320_14,2023-07-19,Lavatory,Mechanical,High,0,0.0,0.0,BOM
A320_14,2023-02-13,Galley,Electrical,Low,0,0.0,0.0,DEL
A320_16,2023-03-09,Galley,Mechanical,Medium,1,8.246929825365687,252.3106725402304,BOM
A320_9,2023-07-04,Lavatory,Mechanical,Medium,0,0.0,0.0,DEL
A320_19,2023-10-03,Lavatory,Electrical,Low,0,0.0,0.0,MAA
A320_4,2023-10-18,Lighting,Software,Medium,1,7.504796331477508,1168.0740574564709,MAA
A320_15,2023-05-22,Galley,Mechanical,Medium,0,0.0,0.0,BLR
A320_16,2023-03-11,Lighting,Mechanical,High,1,0.7899800513828057,4303.805787455992,DEL
A320_11,2023-08-01,Lavatory,Electrical,Low,0,0.0,0.0,BOM
A320_16,2023-11-21,Lavatory,Software,Medium,0,0.0,0.0,MAA
A320_9,2023-12-04,Galley,Software,High,0,0.0,0.0,DEL
A320_5,2023-08-17,Lighting,Electrical,Medium,0,0.0,0.0,MAA
A320_13,2023-07-19,Galley,Electrical,Medium,0,0.0,0.0,BOM
A320_9,2023-04-04,Lavatory,Electrical,High,1,3.672850073527015,232.95280185352405,BLR
A320_8,2023-04-22,IFE,Mechanical,High,1,8.610422060661639,426.6377400615579,BOM
A320_7,2023-02-02,Seat,Mechanical,Medium,0,0.0,0.0,BLR
A320_11,2023-09-10,Seat,Mechanical,Low,0,0.0,0.0,DEL
A320_13,2023-06-14,Lighting,Electrical,Medium,0,0.0,0.0,BOM
A320_13,2023-04-02,Seat,Electrical,Low,0,0.0,0.0,MAA
A320_1,2023-12-07,Lavatory,Mechanical,Medium,1,5.703629361930882,1586.509361890788,BOM
A320_3,2023-01-31,IFE,Mechanical,Medium,1,8.133953811146792,2272.700243674112,MAA
A320_17,2023-10-28,Seat,Software,Medium,1,1.753477776604328,1344.4205465999244,HYD
A320_11,2023-03-25,Lavatory,Mechanical,High,0,0.0,0.0,MAA
A320_20,2023-12-08,Seat,Mechanical,Medium,0,0.0,0.0,BOM
A320_11,2023-03-12,Lavatory,Electrical,High,1,5.407332601609697,2276.7952119313777,HYD
A320_7,2023-09-14,Galley,Mechanical,Low,1,9.288717908202855,4910.174633925009,HYD
A320_10,2023-03-13,IFE,Mechanical,High,0,0.0,0.0,BOM
A320_10,2023-01-08,Lavatory,Electrical,High,0,0.0,0.0,HYD
A320_12,2023-04-06,Seat,Electrical,Medium,1,2.009621078816976,1736.3861460877847,DEL
A320_6,2023-11-30,IFE,Electrical,Low,0,0.0,0.0,BLR
A320_13,2023-11-25,Seat,Mechanical,Low,0,0.0,0.0,BLR
A320_14,2023-05-12,IFE,Mechanical,High,0,0.0,0.0,MAA
A320_14,2023-11-16,Lavatory,Electrical,Low,0,0.0,0.0,BOM
A320_9,2023-01-23,Lighting,Mechanical,Low,0,0.0,0.0,BLR
A320_17,2023-07-04,Lavatory,Software,Medium,1,8.88176487003771,4864.425224465227,DEL
A320_15,2023-08-10,Seat,Software,Medium,0,0.0,0.0,BOM
A320_5,2023-07-19,IFE,Mechanical,Medium,1,2.4328039800276637,4528.335551615705,MAA
A320_9,2023-04-19,Seat,Electrical,High,0,0.0,0.0,HYD
A320_13,2023-11-30,Galley,Electrical,Medium,1,4.591752938288796,718.4240211648514,DEL
A320_12,2023-04-09,Seat,Mechanical,Low,0,0.0,0.0,DEL
A320_8,2023-01-31,Lavatory,Software,Medium,0,0.0,0.0,BOM
A320_16,2023-02-12,Galley,Electrical,High,0,0.0,0.0,DEL
A320_3,2023-12-12,Lavatory,Electrical,Low,0,0.0,0.0,BLR
A320_12,2023-10-29,Galley,Mechanical,Low,0,0.0,0.0,MAA
A320_14,2023-09-24,Galley,Electrical,Medium,0,0.0,0.0,BLR
A320_20,2023-08-28,IFE,Electrical,Medium,0,0.0,0.0,HYD
A320_3,2023-03-15,Lavatory,Mechanical,High,0,0.0,0.0,DEL
A320_14,2023-11-16,Seat,Electrical,Low,0,0.0,0.0,BOM
A320_4,2023-11-07,IFE,Software,High,0,0.0,0.0,MAA
A320_8,2023-01-24,Galley,Mechanical,Medium,0,0.0,0.0,BLR
A320_7,2023-08-31,Lavatory,Electrical,Low,1,4.52745930692833,3924.075977960235,BLR
A320_4,2023-03-11,Galley,Software,High,1,2.214338809425968,298.1270680242703,BLR
A320_19,2023-10-29,Seat,Mechanical,Low,0,0.0,0.0,BOM
A320_3,2023-06-28,Galley,Mechanical,High,0,0.0,0.0,DEL
A320_17,2023-05-02,Lavatory,Mechanical,Low,1,5.520535309532272,1669.1049229361972,DEL
A320_8,2023-08-03,Seat,Software,Medium,0,0.0,0.0,BLR
A320_9,2023-11-28,Seat,Mechanical,Medium,1,6.177993274070683,4400.572038374227,BLR
A320_16,2023-12-05,Lavatory,Mechanical,Low,0,0.0,0.0,BOM
A320_12,2023-09-04,Galley,Electrical,High,0,0.0,0.0,DEL
A320_13,2023-10-30,IFE,Mechanical,Low,0,0.0,0.0,HYD
A320_4,2023-09-09,Lighting,Software,Low,0,0.0,0.0,DEL
A320_14,2023-06-30,IFE,Electrical,High,1,4.147863426980619,2415.1553218948743,BLR
A320_11,2023-08-12,IFE,Software,Medium,1,9.654254461453904,4912.883369878383,HYD
A320_4,2023-01-20,Lavatory,Electrical,High,0,0.0,0.0,BOM
A320_14,2023-08-11,Lighting,Mechanical,Low,1,2.705035147357872,805.5264079525623,MAA
A320_13,2023-05-22,Seat,Electrical,Low,1,3.403339150276208,3065.561913961947,BOM
A320_11,2023-08-27,IFE,Software,High,1,3.1620914593016853,2755.627458387896,BLR
A320_20,2023-08-10,Galley,Electrical,Medium,0,0.0,0.0,BLR
A320_1,2023-06-29,Seat,Software,High,0,0.0,0.0,DEL
A320_6,2023-02-06,Galley,Mechanical,Medium,0,0.0,0.0,HYD
A320_6,2023-01-27,Seat,Electrical,High,1,8.508834064065656,1951.87712109076,MAA
A320_9,2023-10-15,Lavatory,Mechanical,Low,0,0.0,0.0,BOM
A320_7,2023-08-14,Seat,Software,Low,0,0.0,0.0,DEL
A320_4,2023-04-03,Seat,Mechanical,Medium,1,0.6778984502687015,4720.45497412804,MAA
A320_20,2023-01-05,Seat,Mechanical,Medium,1,1.788273936042712,289.6912909986238,BLR
A320_12,2023-09-16,Lighting,Software,Medium,0,0.0,0.0,MAA
A320_1,2023-01-03,Seat,Software,Medium,0,0.0,0.0,HYD
A320_15,2023-07-06,Lighting,Electrical,Low,0,0.0,0.0,DEL
A320_8,2023-12-21,IFE,Electrical,High,0,0.0,0.0,DEL
A320_13,2023-11-16,Lavatory,Software,High,0,0.0,0.0,DEL
A320_4,2023-09-18,IFE,Electrical,Medium,0,0.0,0.0,BLR
A320_9,2023-07-27,IFE,Mechanical,Low,1,6.210972054357202,4919.735118782482,DEL
A320_6,2023-12-25,IFE,Mechanical,Low,0,0.0,0.0,BLR
A320_5,2023-02-25,Galley,Electrical,Low,1,7.748976517422544,1090.110479076783,MAA
A320_1,2023-11-23,Lavatory,Software,Medium,0,0.0,0.0,HYD
A320_10,2023-05-20,Galley,Software,High,0,0.0,0.0,BLR
A320_18,2023-04-05,Galley,Software,Low,0,0.0,0.0,HYD
A320_16,2023-04-05,Seat,Software,Medium,1,7.27401676224973,2129.982356460257,BLR
A320_20,2023-08-20,Galley,Software,Low,0,0.0,0.0,BOM
A320_16,2023-08-10,Lighting,Mechanical,Low,0,0.0,0.0,BLR
A320_19,2023-03-29,Galley,Mechanical,Low,0,0.0,0.0,MAA
A320_12,2023-06-23,Lighting,Electrical,High,0,0.0,0.0,DEL
A320_4,2023-09-24,IFE,Software,High,0,0.0,0.0,MAA
A320_5,2023-06-27,Seat,Mechanical,Low,1,1.7665129846699834,2289.994500953627,BOM
A320_13,2023-08-28,Seat,Electrical,Medium,1,2.570504068676356,2978.6290207212382,BLR
A320_18,2023-01-05,Galley,Electrical,Medium,0,0.0,0.0,MAA
A320_18,2023-01-22,Lighting,Software,High,0,0.0,0.0,MAA
A320_5,2023-05-09,Lighting,Software,High,0,0.0,0.0,BOM
A320_13,2023-12-24,IFE,Electrical,High,0,0.0,0.0,BOM
A320_16,2023-02-27,Seat,Software,High,0,0.0,0.0,BLR
A320_6,2023-08-18,Galley,Mechanical,Low,1,6.3175512495227295,124.40387959716458,BLR
A320_9,2023-10-25,Seat,Mechanical,High,0,0.0,0.0,HYD
A320_6,2023-07-28,Lighting,Software,Low,0,0.0,0.0,DEL
A320_10,2023-11-09,IFE,Electrical,High,0,0.0,0.0,DEL
A320_8,2023-11-13,Galley,Electrical,Medium,1,4.781146793719239,3518.855043182973,HYD
A320_9,2023-07-04,Lavatory,Electrical,Low,1,2.007873125329086,4822.704842371822,BLR
A320_9,2023-06-05,Galley,Software,Low,1,7.538687381753218,4596.155641746222,HYD
A320_15,2023-10-06,Seat,Mechanical,High,1,6.544145740600485,3691.93121086876,HYD
A320_19,2023-06-07,Lighting,Mechanical,High,0,0.0,0.0,HYD
A320_3,2023-11-03,Lavatory,Electrical,Medium,0,0.0,0.0,BOM
A320_20,2023-01-31,IFE,Software,Low,0,0.0,0.0,DEL
A320_13,2023-01-12,Lavatory,Electrical,High,1,4.522853597322784,3563.3310942039666,DEL
A320_10,2023-12-02,Seat,Software,High,0,0.0,0.0,HYD
A320_1,2023-11-19,Galley,Software,Low,1,1.8525363159576584,725.2849955460096,HYD
A320_10,2023-01-11,IFE,Mechanical,Medium,0,0.0,0.0,BOM
A320_10,2023-01-07,Lighting,Electrical,Low,0,0.0,0.0,HYD
A320_1,2023-03-24,IFE,Software,High,0,0.0,0.0,BLR
A320_15,2023-05-26,Lavatory,Mechanical,Medium,1,8.407115239804337,1709.960993791546,DEL
A320_11,2023-03-08,Seat,Software,High,1,3.626261447085633,2229.757752622415,BOM
A320_5,2023-01-28,Galley,Electrical,Low,0,0.0,0.0,BOM
A320_10,2023-02-09,Seat,Mechanical,Medium,0,0.0,0.0,DEL
A320_13,2023-12-20,IFE,Software,High,0,0.0,0.0,BOM
A320_7,2023-10-15,IFE,Electrical,Low,0,0.0,0.0,BLR
A320_4,2023-01-04,Seat,Mechanical,High,0,0.0,0.0,DEL
A320_13,2023-02-01,Seat,Software,Low,0,0.0,0.0,MAA
A320_14,2023-01-23,Seat,Mechanical,Low,0,0.0,0.0,DEL
A320_16,2023-10-15,IFE,Electrical,Medium,0,0.0,0.0,MAA
A320_13,2023-06-01,Lavatory,Mechanical,High,0,0.0,0.0,BOM
A320_10,2023-08-18,Seat,Mechanical,High,0,0.0,0.0,HYD
A320_12,2023-02-09,Galley,Software,Medium,1,6.095326150887333,4089.762512433007,MAA
A320_17,2023-07-26,Galley,Software,Medium,1,1.6065021763142664,1848.2506717112765,DEL
A320_3,2023-11-30,IFE,Software,Low,0,0.0,0.0,DEL
A320_9,2023-02-01,IFE,Electrical,Medium,0,0.0,0.0,DEL
A320_12,2023-12-05,Seat,Mechanical,High,1,2.4690713271752984,811.7794604366709,DEL
A320_11,2023-01-23,Lighting,Software,High,0,0.0,0.0,BLR
A320_10,2023-04-09,Galley,Mechanical,Low,0,0.0,0.0,MAA
A320_11,2023-06-29,Seat,Electrical,Medium,0,0.0,0.0,MAA
A320_12,2023-07-01,IFE,Electrical,Medium,1,5.388769447236886,2230.53570197661,BLR
A320_13,2023-06-06,Lavatory,Software,Low,0,0.0,0.0,DEL
A320_17,2023-05-14,Lighting,Mechanical,High,1,8.208169124085961,4602.681525280382,BLR
A320_3,2023-07-16,Lavatory,Mechanical,Medium,0,0.0,0.0,HYD
A320_18,2023-08-22,Galley,Mechanical,Low,0,0.0,0.0,HYD
A320_5,2023-01-18,Lavatory,Mechanical,High,0,0.0,0.0,DEL
A320_5,2023-03-21,IFE,Software,High,1,4.249180956487316,1641.3786249990508,BOM
A320_1,2023-01-24,Galley,Electrical,Medium,0,0.0,0.0,DEL
A320_8,2023-03-26,Seat,Electrical,Low,1,8.590072139643517,3886.953142364805,DEL
A320_5,2023-10-15,IFE,Electrical,High,0,0.0,0.0,BLR
A320_3,2023-07-30,Lavatory,Software,Low,0,0.0,0.0,BLR
A320_1,2023-01-03,Lighting,Electrical,Medium,0,0.0,0.0,BOM
A320_15,2023-03-16,Lavatory,Mechanical,Medium,0,0.0,0.0,BLR
A320_11,2023-11-08,IFE,Software,Medium,0,0.0,0.0,BLR
A320_6,2023-03-05,IFE,Software,Medium,0,0.0,0.0,DEL
A320_14,2023-12-17,Galley,Electrical,Low,0,0.0,0.0,BLR
A320_11,2023-05-10,Lighting,Electrical,Low,1,1.6457838218432044,911.2285262821256,MAA
A320_16,2023-12-24,Seat,Electrical,Low,1,4.49607674687052,2480.4998022497607,DEL
A320_4,2023-01-09,Galley,Electrical,Medium,0,0.0,0.0,DEL
A320_5,2023-06-21,Galley,Software,Low,1,7.968886479932768,1438.5020830533704,DEL
A320_11,2023-04-11,Galley,Electrical,High,0,0.0,0.0,MAA
A320_8,2023-11-26,Seat,Software,High,1,3.1764414961459613,3920.74052550697,DEL
A320_20,2023-02-04,IFE,Mechanical,Medium,0,0.0,0.0,DEL
A320_18,2023-08-25,Lighting,Software,Medium,1,3.4419552644450966,2806.811188906078,MAA
A320_8,2023-07-31,IFE,Mechanical,Low,1,8.315908601849797,3708.613748557023,DEL
A320_6,2023-07-01,Lighting,Electrical,High,0,0.0,0.0,BLR
